Song,Singer,Playlist,Tag,Cluster,mean_cluster,std
오아시스,허각 & Apink (에이핑크) & VICTON (빅톤),여름 휴가와 어울리는 상큼한 썸머송!,"오늘의선곡, 댄스, 휴가/여행, 댄서블한, 기분전환, 밝은","[16, 18, 15, 15, 15, 18, 15, 16, 8, 15, 10, 7, 1]",13.0,4.819830830098628
"오전 오후, 그 사이에서 (Feat. 코발트브럼 (COBALT BRUME))",김뮤지엄 (KIMMUSEUM),선선한 여름밤에 듣는 감성 충전 음악들,"부드러운, 기분전환, 밤, 국내음악, 오늘의선곡, 여름","[16, 16, 18, 15, 15, 13, 17, 15, 8, 15, 7, 1]",13.0,4.83045891539648
오직 너 (only U),GISAN (기산),담백한 국내산 R&B 플레이리스트,"외로움, R&B/소울, 휴식, 국내음악","[16, 17, 13, 14, 11]",14.2,2.1354156504062622
오직 너뿐인 나를…,이승철,마음을 울리는 90년대 발라드 명곡,"90s, 명품발라드, 드라이브, 감성적인, 이별","[17, 15, 9, 9, 2, 2, 3]",8.142857142857142,5.717856027482714
오해,jayvito,느긋한 하루를 위한 chill한 음악,"새벽, 2010년대, 흐린날, 국내음악, 휴식","[16, 17, 17, 13, 15, 5]",13.833333333333334,4.179978734661484
오후가 흐르는 숲(비욘드 화장품 광고 삽입곡),이바디 (Ibadi),찌는 더위에도 미소 짓게하는 플레이리스트,"기분전환, 밝은, 인디, 드라이브, 출/퇴근길, 맑은날","[16, 18, 17, 17, 15, 16, 10, 15, 3, 7, 2]",12.363636363636363,5.596634171498685
옥상달빛,옥상달빛,봄 날씨처럼 가볍고 따듯한 플레이리스트,"맑은날, 밝은, 인디, 편안한, 오늘의선곡, 오후, 국내음악","[16, 17, 15, 15, 13, 15, 15, 10, 8]",13.777777777777779,2.779999111821512
옥탑방 (Rooftop),엔플라잉 (N.Flying),○ 좋아요 10만 넘은곡들 순서대로(상시업뎃) ○,"좋아요10만, 도입부, 추억, TOP100, 차트, 밤","[16, 15, 18, 16]",16.25,1.0897247358851685
"온 세상에 눈이 내리면 (Feat. 크리스피 크런치, 구자창)",디아,추억이 새록새록 떠오르는 싸이월드 BGM,"20대, 10대, 싸이월드, 브금","[7, 5, 2, 1]",3.75,2.384848003542364
온도 (TEMPERATURE),오션 (O'CEAN),조용한 공간에 울려 퍼지는 잔잔한 알앤비,"새벽, 흐린날, 오늘의선곡, 밤, 안개낀날, 그루브한, R&B/소울, 2010년대","[17, 15, 15, 15, 15, 15, 15, 14, 8, 6, 5]",12.727272727272727,4.024717022032483
온도차이 (Prod. DO) (Feat. Dok2),문샤인 (Moonshine),상쾌한 일요일에 흐르는 음악,"국내음악, 가요, 스트레스/짜증, 오늘의선곡","[16, 15, 15, 13, 14, 17, 14, 8]",14.0,2.5495097567963922
온종일 사랑스럽다,최한솔,초록빛 봄을 즐기며 듣고 싶은 노래 #인디,"2010년대, 따뜻한, 카페, 블루스/포크, TODAY PICK, 달콤한, 오늘의선곡","[15, 15, 19, 15, 12, 8, 5, 5, 5, 0]",9.9,5.821511831131154
와,이정현,가벼운 산책에 어울리는 탑골가요,"자전거, 노래방, 걷기, 퇴근, 1990년대, 스트레스/짜증, 흥겨운, 헬스, 스트레스, 가요, 댄스, 달리기, 가을, 신나는, 밝은, 댄서블한","[18, 18, 15, 14, 17, 14, 14, 15, 16, 13, 16, 14, 10, 15, 10, 3, 9, 5, 7, 2, 0]",11.666666666666666,5.285499781147279
와락 (With 경모 of 슬로디 Slou.D),임소정,차분한 감성 100% 충전,"발라드, 잔잔한, 2010년대, 워너뮤직, R&B/소울, 집","[9, 16, 17, 16, 14, 4, 5, 1]",10.25,5.9107952087684446
와르르,김범수,놀면뭐하니 MSG워너비 블라인드오디션 53곡,"보컬그룹, 유야호, 추억, SG워너비, 발라드, 놀면뭐하니","[16, 9, 13, 10, 2, 5, 6]",8.714285714285714,4.462999814803803
와르르 ♥,Colde (콜드),편안하고 영롱한 멜로디들,"여름밤, 차트, 인기, 외로움, 편안한, 몽환적인, 국내음악, 오늘의선곡, TOP100, 산책","[16, 15, 15, 13, 15, 16, 17, 15, 15, 18, 15, 11, 8, 15, 8, 3, 1]",12.705882352941176,4.749795114867377
완벽한 날 (feat. 아이비),버벌진트,두근두근 여행 기분 한껏 올려주는 휴가송 !,"설레는, 여유, 기분전환, 드라이브, 여행","[16, 18, 17, 15, 15, 12, 8, 7, 2, 1]",11.1,5.906775770248943
"왈왈 (Feat. Blase, 쿠기 & 사이먼 도미닉) (Prod. GooseBumps)",노윤하,[스우파] 스트릿우먼파이터에 나온 노래들! - 지속 업데이트!,"스우파, 스트릿우먼, 댄스","[18, 14, 12, 10, 10]",12.8,2.993325909419153
왕좌의 게임 OST Main Theme (From 'Game of Thrones'),Royal Philharmonic Orchestra,나를 판타지 세계로 초대해줄 영화 OST,"출/퇴근길, 방해금지모드, 집, 휴식, 해외음악, TODAY PICK","[16, 17, 17, 16, 15, 16, 16, 16, 16, 3]",14.8,3.9698866482558417
왜 그러긴 (Feat. 그리즐리),장희원,달콤한 설렘이 느껴지는 플레이리스트,"2010년대, 고백, 달콤한, 드라이브, 인디","[17, 15, 10, 12, 7, 5, 2, 0]",8.5,5.678908345800274
왜 나는 아직도,견우 (Kyunwoo),지칠 때 힘이 되는 감성 발라드,"출/퇴근길, 2020년대, 추운날, 레이블 PICK, 국내음악, 휴식, 따뜻한","[16, 17, 17, 13, 15, 16, 17, 15, 3, 5, 2]",12.363636363636363,5.677270907634908
왜 또 (Feat. 엄프),차우 (Chawoo),"같이 걸어요, 좋은 계절이잖아요","맑은날, 오늘의선곡, 가을, 2010년대, 국내음악","[16, 17, 15, 15, 13, 15, 8, 5]",13.0,3.968626966596886
왜 벌써가 (Be My Brownie) (Feat. Bumky Of Komplex),다이나믹 듀오,가을 바람에 내 마음도 살랑살랑,"로맨틱한, bgm, 저녁, 20대, 가을, 가요, 거리, 추억, 브금, 오늘의선곡","[15, 15, 16, 15, 14, 14, 11, 7, 8, 5, 7]",11.545454545454545,3.8697812097805024
왜 이럴까,이다연,듣자마자 그 때 그 장면이 떠오르며 간질간질 설레는 ostꯁ,"드라이브, 추억, 설레는, 과몰입","[17, 16, 12, 6, 2]",10.6,5.782732917920384
왜 하필 오늘 이 자리에서 (Feat. Celma),Loquence,추억이 새록새록 떠오르는 싸이월드 BGM,"브금, 20대, 30대, 10대","[7, 5]",6.0,1.0
왜불러,디바 (Diva),X세대 모여라! 이노랠 들으면 기분이 좋거든요~,"설연휴특집, TODAY PICK, 가요, 국내음악, 추억, 드라이브","[16, 17, 16, 13, 16, 14, 18, 13, 12, 2]",13.7,4.313930922024598
왠지,박소은,박소은의 '침대에 누우면 떠오르는 생각들이 담긴 음악',"우울, 편안한, 스타플레이리스트, 인디, 밤","[15, 15, 10, 13, 12, 12, 3, 2]",10.25,4.736823830374104
외로운 사람들,강허달림,바람은 차고 마음은 쓰릴 때 이 플레이리스트와 함께 달려보는거야..,"드라이브, 외로움, 가요, 90년대, 헬스, 국내음악","[16, 17, 13, 14, 14, 11, 5, 2]",11.5,4.9749371855331
외로움,정우,박소은의 '색이 바랜 감정을 위로하는 음악',"새벽, 편안한, 외로움, 인디, 휴식","[17, 15, 15, 10, 11]",13.6,2.65329983228432
외로움은 손바닥 안에,매드클라운,추억이 새록새록 떠오르는 싸이월드 BGM,"bgm, 추억의, 10대, 30대","[16, 5]",10.5,5.5
외롭송,I'll (아일),오늘 꼭! 들어봐야 할 최신 '인디',"2020년대, 국내음악, 인디","[16, 13, 10, 5]",11.0,4.06201920231798
외롭지 않아,김나영,HOT TRENDY: '발라드' 신곡,"최신, 새벽, 가요, 슬픈","[18, 14, 15, 5]",13.0,4.847679857416329
외사랑,다비치,90년대생들이 MP3에 넣고 다녔던 여자 발라드,"도입부, 추억, 노래방, 90년대, 00년대","[16, 14, 16, 13, 5]",12.8,4.069397989875161
외톨이,아웃사이더,추억이 새록새록 떠오르는 싸이월드 BGM,"kpop, 추억의, 미니홈피, 케이팝, 드라이브, 발라드, 댄스, 노래방, 30대, bgm","[17, 16, 9, 18, 17, 14, 13, 13, 6, 6, 5, 1, 2]",10.538461538461538,5.759478937641503
외톨이야,CNBLUE (씨엔블루),00년대생들의 심금을 울리는 2.5세대 아이돌 명곡,"00년대, 스트레스, 추억, 기분전환, 댄스","[16, 18, 16, 18, 17, 15, 5, 7]",14.0,4.743416490252569
왼손잡이,패닉,에너지 넘치는 2000년대 록 음악 플레이리스트,"국내음악, 2000년대, 운동, 헬스, 자전거, 여름","[16, 13, 17, 15, 14, 16, 5, 7, 1]",11.555555555555555,5.418304595660715
욕심,멜로망스,언제 들어도 좋은 2010년대 발라드 히트곡,"잔잔한, 2010년대, 발라드, 기분전환","[16, 18, 9, 17, 15, 5, 7]",12.428571428571429,4.894811914003376
욕조,김새한길,"어느새 바람이 차가워진 요즘, 차분히 듣기 좋은 인디음악들.","2020년대, 집, 인디, 편안한, 가을, 외로움","[15, 16, 15, 10, 11, 5]",12.0,3.8297084310253524
우리,김사월,"이예린의 '사람과 사랑에 무뎌졌을 때, 나를 달래줄 노래'","2010년대, 이별, 휴식, 밤, 안개낀날, 산책, 추운날, 그리움","[17, 17, 16, 15, 9, 6, 6, 5, 2]",10.333333333333334,5.57773351022717
우리 같이,얄개들,바람은 차고 마음은 쓰릴 때 이 플레이리스트와 함께 달려보는거야..,"2000년대, 가요, 외로움, 슬픔, 드라이브, 헬스","[17, 14, 14, 8, 11, 5, 2]",10.142857142857142,4.997958767010258
우리 결혼할까?,리사,추억이 새록새록 떠오르는 싸이월드 BGM,"bgm, 싸이월드, 10대, 30대","[5, 2, 1]",2.6666666666666665,1.699673171197595
우리 다투게 돼도 이것만 기억해 줄래 눈을 맞추고 서로가 서로의 손잡아 주며 낮은 목소리와 예쁜 말투로 상처 주지 않게 노력을 하고 ●,그리즐리 (Grizzly),봄을 부르는 인디 TOP100,"봄, 탑백, 차트","[18, 14, 18, 15, 4]",13.8,5.1536394906900505
우리 모두 다같이,리틀투니,엣헴~엣헴 신이나는 키즈 음악 플레이리스트,"집, 오늘의선곡, 동요, 국내음악","[16, 15, 15, 13, 16, 8, 0]",11.857142857142858,5.48839220351387
우리 사랑 여기까지죠,혜령,추억의 싸이월드 발라드 BGM 100곡,"싸이, 감성, 기분_전환, 발라드","[16, 18, 15, 9, 15, 7, 2]",11.714285714285714,5.390846361175202
우리 사랑 이대로,정은지,듣자마자 그 때 그 장면이 떠오르며 간질간질 설레는 ostꯁ,"두근두근, 설레는, 드라이브, 과몰입","[17, 12, 6, 2]",9.25,5.717298313014636
"우리 사랑 이대로 (Duet With 이혜진) (영화 ""연풍연가"" 주제곡)",주영훈,추천 ♬ 잊혀질리 없는 명품 발라드 ♪ No.23,"기쁨, ralalra, 슬픔, 명품, 이별","[9, 8, 2, 8, 15, 2]",7.333333333333333,4.459696053419884
"우리 사랑 이대로 (여름날 우리 X 규현 (KYUHYUN), 정은지)",규현 (KYUHYUN),마음을 울리는 리메이크 발라드 명곡,"차트, 명곡, 기분전환, 발라드, 위로, 탑백, 인기, 드라이브","[16, 18, 17, 9, 18, 15, 16, 18, 15, 9, 8, 15, 3, 4, 7, 2]",11.875,5.56636101955308
우리 사랑하지만 (Feat. 지선),마이 앤트 메리,추억이 새록새록 떠오르는 싸이월드 BGM,"브금, bgm, 10대, 싸이월드","[7, 5, 2, 1]",3.75,2.384848003542364
우리 사랑해요 (Feat. Supreme Team) ('우리 결혼 했어요' 삽입곡),박화요비,추억이 새록새록 떠오르는 싸이월드 BGM,"bgm, 추억의, 싸이월드, 브금","[16, 7, 2, 1]",6.5,5.937171043518958
우리 사랑했잖아,다비치,추억이 새록새록 떠오르는 싸이월드 BGM,"90년대, 2000년대, kpop, 노래방, 댄스, 도입부, MP3, 30대, 추억의, 20대, 케이팝, 발라드","[16, 9, 18, 17, 14, 16, 13, 13, 5, 2]",12.3,5.060632371551998
우리 사이에,곽진언,가을의 바람을 닮은 훈훈한 플레이리스트,"가을, 기분전환, 2010년대, 인디, 오후, 밝은, 휴식","[16, 18, 17, 15, 15, 10, 15, 5, 7]",13.11111111111111,4.3574825669172395
우리 시간은 서로를 간직하면 돼,정해일,밤 거리를 걸으며 듣기 좋은 노래:),"산책해요, 새벽, 감성, 인디, 잔잔한","[15, 16, 17, 15, 10]",14.6,2.4166091947189146
우리 어쩌면 다시 만날지 몰라,이혁,HOT TRENDY: '발라드' 신곡,"새벽, 트렌디, 슬픈, 취향저격","[15, 14]",14.5,0.5
우리 오늘 만날까,이민혁,가을 바람에 내 마음도 살랑살랑,"고백, 설렘, 거리, 저녁, 따뜻한, 가요, 발라드, 행복, 오늘의선곡, TODAY PICK","[15, 15, 9, 14, 15, 15, 14, 16, 11, 8, 7, 12]",12.583333333333334,2.984915781428719
우리 지금 만나 (Feat. 장기하와 얼굴들),리쌍,추억이 새록새록 떠오르는 싸이월드 BGM,"10대, 30대, 싸이월드, bgm","[5, 2, 1]",2.6666666666666665,1.699673171197595
우리 헤어졌나봐 (Feat. 소울맨 & 한올),마이 리틀 메모리 (My Little Memory),귓가에 오래도록 여운이 남는 발라드,"발라드, 국내음악, 그리움, 오늘의선곡, 새벽, 가을","[16, 15, 15, 13, 9, 15, 15, 6, 8]",12.444444444444445,3.531166351571267
우리가 맞다는 대답을 할 거예요,이강승,따뜻한 사랑의 온도가 느껴지는 노래들,"차트, 편안한, 달콤한, 맑은날, 오후, 탑백, 인기, 따뜻한, 추운날, 가을, 가요, 겨울, 포크라노스, 걷기","[17, 15, 15, 14, 18, 16, 15, 18, 15, 15, 15, 12, 10, 5, 15, 4, 0, 0]",12.166666666666666,5.6984403324262525
우리가 헤어져야 했던 이유,비비 (BIBI),"2022, 나의 해방 플레이리스트","국내음악, 산책, OST, 집, 오늘의선곡, 가요","[16, 15, 15, 13, 16, 16, 14, 8]",14.125,2.521780125229002
우리가 헤어진 이유,리디아 (Lydia),HOT TRENDY: '발라드' 신곡,"슬픈, 최신, 인기곡, 취향저격","[18, 15, 8, 15, 5]",12.2,4.874423042781576
우리가 헤어진 진짜 이유,윤하 (YOUNHA),"나만 알고 싶었는데, 너를 위해 공개! 숨은 띵곡 모음","지니뮤직, 아련한, 국내음악가을, 2010년대, 감성발라드, 그루브한, 가요, 기분전환, 드라이브","[16, 16, 18, 17, 13, 15, 9, 15, 14, 15, 16, 15, 2, 15, 5, 7, 1, 2, 1]",11.157894736842104,5.940610972430511
우리같이,얄개들 (The Freaks),박소은의 '색이 바랜 감정을 위로하는 음악',"외로움, 편안한, 인디, 새벽, 밤","[15, 15, 15, 10, 11]",13.2,2.2271057451320084
우리들의 행복한 시간 (Feat. 주(Joo) Narr. 안혜경),미노 (프리스타일),싸이월드 bgm 인기곡 차트를 휩쓴 추억의 노래들 (2005~2010),"기분전환, 2000년대, 미니홈피, 드라이브, 노래방","[16, 18, 17, 14, 13, 15, 6, 6, 5, 7, 1, 2]",10.0,5.84522597225006
"우리들의 행복한 시간 (Feat. 주(Joo) Narr. 안혜경, 프리스타일(미노))",타우,추억이 새록새록 떠오르는 싸이월드 BGM,"10대, 싸이월드, 추억의, bgm","[16, 5, 2, 1]",6.0,5.958187643906492
"우리들의 행복한 시간 (Feat. 주(Joo), Narr. 안혜경, 프리스타일(미노))",타우 (Taw),[1990년] 싸이월드 부활 예고! 이 노래 ㄱ나니? 종합편,"오늘의선곡, 발라드, 추억, 2000년대, 랩/힙합, 국내음악","[16, 15, 15, 16, 13, 9, 17, 12, 8, 17, 5]",13.0,3.861229196653691
우리서로사랑하지는말자,기리보이,둠칫한 감성 힙합 TOP100,"TOP100, 탑백, 감성","[15, 18, 15, 4]",13.0,5.338539126015656
우리의 노래,SG 워너비,명불허전 국민가수 SG 워너비의 필청 트랙!,"유야호, 추억, msg워너비, 오디션, 명곡, 예능, 감동","[16, 16, 13, 10, 8, 8, 3, 6, 0]",8.88888888888889,5.194964323360427
우리의 바다,한올,정말 사랑할 수밖에 없는 인디 음악들,"밤, 사랑, 카페, 그리움, 20대, 오늘의선곡","[15, 15, 19, 15, 16, 6, 8, 5]",12.375,4.897384506039933
우리의 밤은 당신의 낮보다 아름답다,코나,마음을 울리는 90년대 발라드 명곡,"기분전환, 이별, 드라이브, 감성적인, 90년대","[16, 18, 17, 15, 9, 15, 5, 7, 2, 3]",10.7,5.848931526355904
우리의 삶이 항상 날씨 좋은 그 어느 날 같았으면 좋겠어요,이정아,이소의 '봄이 오면 생각나는 노래',"편안한, 발라드, 해외음악, 2020년대, 휴가/여행, 스타플레이리스트","[16, 17, 9, 15, 15, 15, 13, 12, 12, 5, 2, 1]",11.0,5.291502622129181
우리의 이야기,멜로망스,듣기만 해도 연애하고 싶어지는 달달한 사랑 노래,"카페, 잔잔한, 기분좋은, 설렘, 감성","[16, 15, 19, 17, 15, 12]",15.666666666666666,2.1343747458109497
우리의 장면,마리슈,오늘 꼭! 들어봐야 할 최신 '인디',"오늘의선곡, weekly choice, 인디","[15, 15, 10, 8]",12.0,3.082207001484488
우리집,2PM,2000년대 인기가요 띵곡 모음,"kpop, 기분전환, 2000년대에서2015년까지, 2000년대","[16, 18, 15, 5, 7]",12.2,5.192301994298868
우리집을 못 찾겠군요 (Feat. 볼빨간사춘기),매드 클라운 (Mad Clown),그루브타고 싶어지는 매력적인 음악,"맑은날, 부드러운, 국내음악, 그루브한","[16, 17, 13, 15, 15]",15.2,1.3266499161421599
우린 그렇게 사랑해서,강민경 (다비치) & 잔나비 최정훈,마음이 쉬고 싶을 때 듣는 위로의 노래,"드라이브, 가요, 새벽, 산책, TODAY PICK, 편안한, 그루브한, 슬픔, 지금 내 마음은, 따뜻한","[17, 15, 16, 14, 15, 15, 15, 15, 8, 3, 2]",12.272727272727273,5.100640050583832
우린 아직 헤어지기 전,포맨 (4MEN),훅 들어오는 싸이월드 감성,"발라드, 국내음악, 흐린날, 애절한, 집","[16, 17, 13, 9, 16, 0]",11.833333333333334,5.927806414592913
우린 이미,김뮤지엄 (KIMMUSEUM),듣자마자 그 때 그 장면이 떠오르며 간질간질 설레는 ostꯁ,"과몰입, 사랑, 설레는, 드라이브","[17, 16, 12, 6, 2]",10.6,5.782732917920384
우린 제법 잘 어울려요,성시경,지금은 레트로가 대세! 응답하라 레트로!,"기분전환, 가요, 해변, 레이블 PICK, 국내음악, 여름, 싸이월드, 헬스놀면뭐하니, 감성, 출/퇴근길","[16, 16, 18, 13, 15, 15, 16, 17, 14, 17, 14, 9, 15, 3, 7, 2, 1, 1]",11.61111111111111,5.889150937565796
우린 제법 잘 어울려요,폴킴,○ 리메이크로 다시 태어난 명곡들 VOL2 ○,리메이크,"[8, 2]",5.0,3.0
우린 지금 썸타는 중,이태현,꽃피는 봄과 함께 찾아온 설렘이 느껴지는 음악,"국내음악, 2010년대, 봄, 인디","[16, 13, 14, 10, 5]",11.6,3.8262252939417984
우린 함께 늘,TAEK (택),당신의 마음을 움직일 감각적인 R&B,"그루브한, 집, 드라이브, 저녁, 국내음악, 가요","[16, 17, 13, 16, 14, 15, 15, 14, 2]",13.555555555555555,4.245549594342845
우산이 두갠데,윤딴딴,비 내리는 날이면 생각날 노래들,"국내음악, 오늘의선곡, 흐린날, 추억","[16, 17, 15, 15, 16, 13, 8]",14.285714285714286,2.813959371941744
우아한년 2012 (Feat. San-E & Okasian),버벌진트,추억이 새록새록 떠오르는 싸이월드 BGM,"브금, 20대, 추억의, bgm","[16, 7, 5]",9.333333333333334,4.784233364802441
우연인 듯 운명,10CM,정말 사랑할 수밖에 없는 인디 음악들,"발라드, 사랑, 10대, 오늘의선곡, 그리움, 2010년대","[15, 15, 9, 16, 6, 8, 5]",10.571428571428571,4.304719763805532
우연인 듯 운명 같은 우리 사이 (Feat. 문연),돛단배,오늘 꼭! 들어봐야 할 최신 '인디',"국내음악, 블루스/포크, 오늘의선곡","[16, 15, 15, 13, 8, 5, 5]",11.0,4.503966505838413
